GrTr 3-Way Gaze,Prob(L),Prob(R)
0.0,0.9935274720191956,0.006472452078014612
0.0,0.9943395256996155,0.005660519935190678
0.0,0.996519923210144,0.003480135463178158
0.0,0.9946354031562805,0.005364596378058195
0.0,0.9947038292884827,0.005296113435178995
0.0,0.9945204854011536,0.005479565355926752
0.0,0.9946351647377014,0.005364810116589069
0.0,0.994269847869873,0.005730102304369211
0.0,0.99458909034729,0.005410864949226379
0.0,0.9895064234733582,0.01049356535077095
0.0,0.9942217469215393,0.005778183229267597
0.0,0.9874098896980286,0.012590146623551846
0.0,0.9952405691146851,0.004759481176733971
0.0,0.9936933517456055,0.006306650582700968
0.0,0.9925535321235657,0.007446405477821827
0.0,0.9938651919364929,0.006134841125458479
0.0,0.9934321641921997,0.006567782256752253
0.0,0.9937127232551575,0.006287202704697847
2.0,0.009038847871124744,0.9909611344337463
2.0,0.013426695019006729,0.986573338508606
2.0,0.01533476822078228,0.9846652150154114
2.0,0.018641464412212372,0.9813585877418518
2.0,0.013523494824767113,0.9864765405654907
2.0,0.013003073632717133,0.9869968891143799
2.0,0.014247424900531769,0.9857526421546936
2.0,0.010016761720180511,0.9899832010269165
2.0,0.017407795414328575,0.9825922250747681
2.0,0.013944854959845543,0.9860551953315735
2.0,0.010751815512776375,0.9892482161521912
2.0,0.018817812204360962,0.9811821579933167
2.0,0.00934603437781334,0.990653932094574
2.0,0.015130067244172096,0.9848699569702148
2.0,0.00941406562924385,0.99058598279953
2.0,0.01635606959462166,0.9836439490318298
2.0,0.010777594521641731,0.9892224073410034
2.0,0.013532962650060654,0.9864670634269714
2.0,0.011048340238630772,0.9889516234397888
2.0,0.012613851577043533,0.987386167049408
2.0,0.01138736680150032,0.988612711429596
2.0,0.015211288817226887,0.9847886562347412
2.0,0.01242122333496809,0.987578809261322
2.0,0.014036308042705059,0.9859637022018433
2.0,0.013862096704542637,0.9861379265785217
2.0,0.0110097024589777,0.988990306854248
2.0,0.010278677567839622,0.9897213578224182
2.0,0.010076767764985561,0.9899231791496277
2.0,0.010545770637691021,0.9894542694091797
2.0,0.32276690006256104,0.6772331595420837
2.0,0.4258567690849304,0.5741432309150696
2.0,0.28058889508247375,0.7194111347198486
2.0,0.33521395921707153,0.6647860407829285
2.0,0.040207572281360626,0.95979243516922
2.0,0.026891091838479042,0.9731089472770691
2.0,0.0164511539041996,0.9835488200187683
2.0,0.012350806966423988,0.987649142742157
2.0,0.010453044436872005,0.9895469546318054
2.0,0.008855277672410011,0.9911447167396545
2.0,0.010625923983752728,0.9893741011619568
2.0,0.0159018374979496,0.9840981364250183
2.0,0.009139317087829113,0.9908607006072998
2.0,0.00879004504531622,0.9912099838256836
2.0,0.012534256093204021,0.9874656796455383
2.0,0.011814127676188946,0.9881858825683594
2.0,0.0075154732912778854,0.9924845099449158
2.0,0.012989317998290062,0.9870107173919678
2.0,0.011297347955405712,0.988702654838562
2.0,0.01172716822475195,0.9882728457450867
2.0,0.006474084220826626,0.9935259819030762
2.0,0.010970969684422016,0.989029049873352
2.0,0.009509501978754997,0.9904905557632446
2.0,0.00783686712384224,0.9921631217002869
2.0,0.008960191160440445,0.9910398125648499
2.0,0.011512083001434803,0.9884878993034363
2.0,0.007619269657880068,0.992380678653717
2.0,0.012523048557341099,0.9874769449234009
2.0,0.009859064593911171,0.990140974521637
2.0,0.009973207488656044,0.9900268316268921
2.0,0.012215908616781235,0.9877840876579285
2.0,0.00978532712906599,0.9902147054672241
2.0,0.008815290406346321,0.991184651851654
2.0,0.009054690599441528,0.9909453392028809
2.0,0.009663465432822704,0.990336537361145
2.0,0.010692198760807514,0.9893078207969666
2.0,0.010319158434867859,0.989680826663971
2.0,0.01062639057636261,0.9893736243247986
1.0,0.5199337601661682,0.4800662398338318
1.0,0.5634974837303162,0.43650248646736145
1.0,0.34410157799720764,0.6558984518051147
1.0,0.3893260359764099,0.6106739640235901
1.0,0.4304322600364685,0.5695677995681763
1.0,0.4376388192176819,0.5623611807823181
1.0,0.44222190976142883,0.5577781200408936
1.0,0.48778894543647766,0.5122110843658447
1.0,0.6121094822883606,0.38789045810699463
1.0,0.4900766909122467,0.5099232792854309
1.0,0.40516868233680725,0.5948313474655151
1.0,0.502720057964325,0.49727991223335266
1.0,0.49886950850486755,0.5011305212974548
1.0,0.6334572434425354,0.3665428161621094
1.0,0.6334273219108582,0.36657267808914185
1.0,0.4355754256248474,0.5644245743751526
1.0,0.437300443649292,0.562699556350708
1.0,0.41229861974716187,0.5877013206481934
1.0,0.45447444915771484,0.5455254912376404
1.0,0.4439897835254669,0.5560102462768555
1.0,0.4449840188026428,0.5550159811973572
1.0,0.5166298747062683,0.4833700954914093
1.0,0.4079417884349823,0.5920582413673401
1.0,0.538861870765686,0.46113818883895874
1.0,0.48388564586639404,0.516114354133606
1.0,0.4463426470756531,0.5536573529243469
1.0,0.35855913162231445,0.6414408087730408
1.0,0.4696935713291168,0.5303063988685608
1.0,0.6343346834182739,0.3656653165817261
1.0,0.5021675825119019,0.49783244729042053
1.0,0.48091453313827515,0.5190854668617249
1.0,0.5460104942321777,0.45398950576782227
1.0,0.6502461433410645,0.34975385665893555
1.0,0.49289166927337646,0.5071083307266235
1.0,0.47756531834602356,0.5224347114562988
1.0,0.5172137022018433,0.4827863574028015
1.0,0.5649862289428711,0.4350137710571289
0.0,0.9935392737388611,0.0064607406966388226
0.0,0.9910169839859009,0.008983009494841099
0.0,0.9931212067604065,0.006878827698528767
0.0,0.9941377639770508,0.0058622807264328
0.0,0.9932411909103394,0.006758878473192453
0.0,0.9947599768638611,0.005240072496235371
0.0,0.9942851662635803,0.005714836530387402
0.0,0.9944156408309937,0.005584372207522392
0.0,0.9949890971183777,0.005010826047509909
0.0,0.9902044534683228,0.009795570746064186
0.0,0.9933857321739197,0.006614238489419222
0.0,0.9936082363128662,0.006391790229827166
0.0,0.9923020601272583,0.007697948254644871
0.0,0.9921677708625793,0.007832213304936886
0.0,0.9938593506813049,0.006140649318695068
0.0,0.9929989576339722,0.007001053541898727
0.0,0.9937154650688171,0.006284563802182674
0.0,0.9944288730621338,0.005571099929511547
0.0,0.9953162670135498,0.004683706909418106
0.0,0.9935911893844604,0.0064088753424584866
0.0,0.9911561012268066,0.008843868039548397
0.0,0.9919143915176392,0.008085645735263824
0.0,0.9924682974815369,0.007531687617301941
0.0,0.9929539561271667,0.007046007551252842
0.0,0.9931679368019104,0.006832083687186241
0.0,0.9897604584693909,0.010239512659609318
0.0,0.9935188889503479,0.006481061689555645
0.0,0.9939031004905701,0.006096914876252413
0.0,0.9918007254600525,0.008199279196560383
0.0,0.9933106899261475,0.006689282134175301
0.0,0.9930126070976257,0.006987415719777346
0.0,0.9935676455497742,0.006432370748370886
0.0,0.9944268465042114,0.005573156289756298
0.0,0.9931533336639404,0.006846681237220764
0.0,0.9938070178031921,0.006193007808178663
0.0,0.9938390851020813,0.0061609079129993916
0.0,0.9942411184310913,0.005758856423199177
0.0,0.9934126734733582,0.006587355863302946
0.0,0.9937806725502014,0.0062192995101213455
0.0,0.9927738904953003,0.00722608994692564
0.0,0.993131697177887,0.00686832657083869
0.0,0.9921364784240723,0.00786359328776598
0.0,0.991098940372467,0.00890110619366169
0.0,0.9912589192390442,0.008741123601794243
0.0,0.9933857321739197,0.006614258047193289
0.0,0.989990234375,0.010009780526161194
0.0,0.9910985827445984,0.008901345543563366
0.0,0.992660403251648,0.007339521311223507
0.0,0.9925497770309448,0.00745017034932971
0.0,0.9928487539291382,0.007151233963668346
0.0,0.9916977882385254,0.008302222937345505
0.0,0.984818696975708,0.01518124621361494
0.0,0.8843810558319092,0.11561892926692963
0.0,0.9111897945404053,0.0888102576136589
0.0,0.8719758987426758,0.12802408635616302
0.0,0.9491878747940063,0.05081219971179962
0.0,0.9780535697937012,0.021946441382169724
0.0,0.9776394367218018,0.022360553964972496
0.0,0.9933990240097046,0.0066010188311338425
0.0,0.9919874668121338,0.008012531325221062
0.0,0.9935985803604126,0.006401442922651768
0.0,0.9945295453071594,0.005470436532050371
0.0,0.9914855360984802,0.008514457382261753
0.0,0.9937410950660706,0.006258898414671421
0.0,0.9928510189056396,0.00714897271245718
0.0,0.996033251285553,0.003966774325817823
0.0,0.9966669678688049,0.0033330749720335007
2.0,0.008511439897119999,0.9914885759353638
2.0,0.012631049379706383,0.9873690009117126
2.0,0.020911797881126404,0.9790881276130676
2.0,0.015741681680083275,0.9842582941055298
2.0,0.024599893018603325,0.9754001498222351
2.0,0.028262894600629807,0.9717370867729187
2.0,0.023317502811551094,0.9766825437545776
2.0,0.030544955283403397,0.9694550037384033
2.0,0.023819560185074806,0.976180374622345
2.0,0.03447100892663002,0.9655290246009827
2.0,0.026365704834461212,0.9736343026161194
2.0,0.018476275727152824,0.9815236926078796
2.0,0.023128505796194077,0.9768714308738708
2.0,0.027858056128025055,0.9721419215202332
2.0,0.02597116306424141,0.9740288257598877
2.0,0.02728896588087082,0.9727109670639038
2.0,0.024921167641878128,0.975078821182251
2.0,0.028010595589876175,0.9719894528388977
2.0,0.026990974321961403,0.9730090498924255
2.0,0.023277748376131058,0.9767221808433533
2.0,0.02872110716998577,0.9712788462638855
2.0,0.022106679156422615,0.9778932929039001
2.0,0.02596425823867321,0.9740357398986816
2.0,0.028308892622590065,0.9716910719871521
2.0,0.029650762677192688,0.9703492522239685
2.0,0.02088646963238716,0.9791135191917419
2.0,0.02336040697991848,0.9766395688056946
2.0,0.02795977145433426,0.9720402359962463
2.0,0.0372634157538414,0.9627366065979004
2.0,0.03028986044228077,0.969710111618042
2.0,0.035030435770750046,0.9649695754051208
2.0,0.04602353647351265,0.9539764523506165
2.0,0.033310696482658386,0.9666893482208252
2.0,0.049267880618572235,0.9507321119308472
2.0,0.028527285903692245,0.9714727401733398
2.0,0.029127713292837143,0.9708722233772278
2.0,0.03652583435177803,0.9634741544723511
2.0,0.019715046510100365,0.9802849292755127
2.0,0.020368648692965508,0.9796313643455505
2.0,0.022570427507162094,0.9774296283721924
2.0,0.024037417024374008,0.9759625792503357
2.0,0.024217762053012848,0.9757822751998901
2.0,0.015272396616637707,0.9847276210784912
2.0,0.01750018261373043,0.9824998378753662
2.0,0.026958884671330452,0.9730411171913147
2.0,0.01880199834704399,0.9811980128288269
2.0,0.015569660812616348,0.9844303727149963
2.0,0.016781209036707878,0.9832187294960022
2.0,0.019254138693213463,0.9807459115982056
2.0,0.015385446138679981,0.9846145510673523
2.0,0.028483062982559204,0.9715169668197632
2.0,0.018833130598068237,0.9811668992042542
2.0,0.022190529853105545,0.977809488773346
2.0,0.024474039673805237,0.9755259156227112
2.0,0.02145431749522686,0.9785456657409668
2.0,0.02183476835489273,0.9781652092933655
2.0,0.019439369440078735,0.9805606603622437
2.0,0.02117583528161049,0.9788241386413574
2.0,0.017964670434594154,0.9820353984832764
2.0,0.02223137952387333,0.9777685403823853
2.0,0.019221868366003036,0.9807780981063843
2.0,0.017890941351652145,0.9821090698242188
2.0,0.023236814886331558,0.976763129234314
2.0,0.029564369469881058,0.9704356789588928
2.0,0.024664517492055893,0.9753354787826538
2.0,0.025159945711493492,0.9748400449752808
2.0,0.018721893429756165,0.981278121471405
1.0,0.5341225266456604,0.4658774733543396
1.0,0.3308236300945282,0.6691763997077942
1.0,0.5606181025505066,0.4393819272518158
1.0,0.5064637660980225,0.4935362637042999
1.0,0.36352911591529846,0.6364708542823792
1.0,0.43450790643692017,0.5654920935630798
1.0,0.36512359976768494,0.6348764300346375
1.0,0.2557333707809448,0.7442665696144104
1.0,0.3176666796207428,0.6823333501815796
1.0,0.33997970819473267,0.6600202322006226
1.0,0.4021509885787964,0.5978490114212036
1.0,0.38884392380714417,0.6111561059951782
1.0,0.34245771169662476,0.65754234790802
1.0,0.3431891202926636,0.6568108797073364
1.0,0.45191872119903564,0.5480812191963196
1.0,0.3994278907775879,0.6005721688270569
1.0,0.405956506729126,0.594043493270874
1.0,0.3827994167804718,0.6172006130218506
1.0,0.3445243239402771,0.6554756760597229
1.0,0.45425283908843994,0.5457471609115601
1.0,0.43966972827911377,0.5603302717208862
1.0,0.35517796874046326,0.6448220014572144
1.0,0.31092503666877747,0.6890749335289001
1.0,0.44509854912757874,0.5549014210700989
1.0,0.3097778558731079,0.6902221441268921
1.0,0.32599249482154846,0.6740075349807739
1.0,0.3325006365776062,0.667499303817749
1.0,0.29407799243927,0.70592200756073
1.0,0.3900991976261139,0.6099008321762085
1.0,0.6016283631324768,0.3983716666698456
1.0,0.5214940309524536,0.4785059988498688
1.0,0.5555059313774109,0.4444940686225891
1.0,0.47287485003471375,0.5271251201629639
1.0,0.38774776458740234,0.6122522354125977
1.0,0.7074407339096069,0.2925592362880707
1.0,0.6308652758598328,0.36913472414016724
1.0,0.5073564052581787,0.4926435947418213
2.0,0.012685483321547508,0.9873145222663879
2.0,0.018844380974769592,0.9811556339263916
2.0,0.0135391466319561,0.9864609241485596
2.0,0.018419135361909866,0.981580913066864
2.0,0.01561557874083519,0.9843844175338745
2.0,0.01488363929092884,0.9851164221763611
2.0,0.013385189697146416,0.9866148829460144
2.0,0.015617295168340206,0.984382688999176
2.0,0.014915119856595993,0.9850849509239197
2.0,0.014052708633244038,0.9859472513198853
2.0,0.015132035128772259,0.9848679900169373
2.0,0.026283983141183853,0.9737159609794617
2.0,0.35465818643569946,0.6453418135643005
2.0,0.44605696201324463,0.5539430379867554
2.0,0.5317944884300232,0.4682055413722992
2.0,0.10776027292013168,0.8922397494316101
2.0,0.02761971764266491,0.9723802804946899
2.0,0.014912049286067486,0.9850879311561584
2.0,0.01334722712635994,0.9866527915000916
2.0,0.012139379046857357,0.9878606200218201
2.0,0.01250945869833231,0.9874905943870544
2.0,0.005796905606985092,0.9942030310630798
2.0,0.0063003059476614,0.9936996698379517
2.0,0.006995926145464182,0.9930040240287781
2.0,0.00559291010722518,0.994407057762146
2.0,0.00799315795302391,0.9920068383216858
2.0,0.007116292137652636,0.9928836822509766
2.0,0.007477639243006706,0.9925222992897034
2.0,0.006990162190049887,0.9930099248886108
2.0,0.007221538107842207,0.992778480052948
2.0,0.007282621692866087,0.9927173852920532
2.0,0.0075169880874454975,0.9924829602241516
2.0,0.007020292803645134,0.9929797053337097
2.0,0.0063377986662089825,0.9936622381210327
2.0,0.006823725067079067,0.993176281452179
2.0,0.004974446725100279,0.9950255751609802
2.0,0.006734305992722511,0.9932657480239868
2.0,0.006737894844263792,0.9932621121406555
2.0,0.006490639876574278,0.9935093522071838
2.0,0.007730649784207344,0.9922692775726318
2.0,0.006026017479598522,0.9939740300178528
2.0,0.008223457261919975,0.9917765855789185
2.0,0.00954455230385065,0.9904554486274719
2.0,0.007535310462117195,0.9924646615982056
2.0,0.010480818338692188,0.9895191192626953
2.0,0.006288739386945963,0.9937112331390381
2.0,0.006724607199430466,0.9932754039764404
2.0,0.006199211813509464,0.9938008189201355
2.0,0.008040429092943668,0.9919595122337341
2.0,0.00685841916128993,0.9931415915489197
2.0,0.009999007917940617,0.9900009632110596
2.0,0.007254468742758036,0.9927454590797424
2.0,0.007264913525432348,0.9927351474761963
2.0,0.007822906598448753,0.9921770691871643
2.0,0.00895982701331377,0.9910401701927185
2.0,0.010093273594975471,0.9899067282676697
2.0,0.011321015655994415,0.9886789917945862
2.0,0.01002146303653717,0.989978551864624
2.0,0.007825294509530067,0.9921746850013733
2.0,0.009626539424061775,0.9903734922409058
2.0,0.010071774944663048,0.9899281859397888
2.0,0.012434250675141811,0.987565815448761
2.0,0.009669202379882336,0.9903308153152466
2.0,0.007659666705876589,0.9923403263092041
2.0,0.009736104868352413,0.9902639389038086
2.0,0.01110788993537426,0.988892138004303
2.0,0.008298784494400024,0.9917011857032776
0.0,0.9916817545890808,0.008318223990499973
0.0,0.9929710030555725,0.007028980180621147
0.0,0.9904412031173706,0.009558780118823051
0.0,0.9940003156661987,0.00599976722151041
0.0,0.993928074836731,0.006071861367672682
0.0,0.9933153986930847,0.0066846199333667755
0.0,0.9939822554588318,0.006017686333507299
0.0,0.9929137229919434,0.0070863026194274426
0.0,0.9935632944107056,0.006436705123633146
0.0,0.9943071007728577,0.005692931357771158
0.0,0.9932750463485718,0.0067249471321702
0.0,0.9947609305381775,0.0052390629425644875
0.0,0.994564414024353,0.005435533355921507
0.0,0.995342493057251,0.004657501354813576
0.0,0.9913648366928101,0.008635208941996098
0.0,0.9931736588478088,0.0068263886496424675
0.0,0.9933962225914001,0.006603845860809088
0.0,0.9916050434112549,0.008394945412874222
0.0,0.989896297454834,0.010103737004101276
0.0,0.9932336211204529,0.006766375619918108
0.0,0.9926141500473022,0.007385836914181709
0.0,0.989738404750824,0.010261572897434235
0.0,0.9904038906097412,0.009596060030162334
0.0,0.9891308546066284,0.010869207791984081
0.0,0.9890323281288147,0.010967663489282131
